id,index,period,timestamp,minute,second,possession,duration,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.type.id,pass.type.name,pass.body_part.id,pass.body_part.name,carry.end_location,pass.switch,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,counterpress,under_pressure,ball_recovery.recovery_failure,pass.assisted_shot_id,pass.shot_assist,pass.technique.id,pass.technique.name,pass.through_ball,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.first_time,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,shot.freeze_frame,goalkeeper.end_location,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,pass.cross,duel.type.id,duel.type.name,pass.aerial_won,goalkeeper.outcome.id,goalkeeper.outcome.name,duel.outcome.id,duel.outcome.name,dribble.outcome.id,dribble.outcome.name,foul_committed.card.id,foul_committed.card.name,interception.outcome.id,interception.outcome.name,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.technique.id,goalkeeper.technique.name,pass.backheel,dribble.overrun,block.offensive,pass.deflected,block.deflection,shot.aerial_won,foul_won.defensive,bad_behaviour.card.id,bad_behaviour.card.name,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,pass.cut_back,shot.one_on_one,foul_committed.advantage,foul_won.advantage,foul_committed.type.id,foul_committed.type.name,pass.goal_assist,ball_recovery.offensive,dribble.nutmeg,clearance.aerial_won,shot.redirect,off_camera,shot.deflected,foul_committed.penalty,foul_won.penalty,miscontrol.aerial_won,pass.miscommunication,50_50.outcome.id,50_50.outcome.name,foul_committed.offensive,block.save_block,clearance.body_part.id,clearance.body_part.name,clearance.head,out,clearance.left_foot,clearance.right_foot,pass.outswinging,pass.inswinging,shot.open_goal,pass.straight,injury_stoppage.in_chain,shot.follows_dribble,clearance.other,goalkeeper.punched_out,pass.no_touch,shot.saved_off_target,goalkeeper.shot_saved_off_target,dribble.no_touch,half_start.late_video_start,shot.saved_to_post,goalkeeper.shot_saved_to_post,goalkeeper.lost_out,player_off.permanent,goalkeeper.lost_in_play,goalkeeper.success_out,goalkeeper.success_in_play,goalkeeper.saved_to_post,half_end.early_video_end,shot.kick_off,goalkeeper.penalty_saved_to_post
cad16ef1-5f1e-44af-8778-30b6dabd0bea,2065,2,26:24.1,71,24,159,0,19,Substitution,965,Brighton & Hove Albion WFC,3,From Free Kick,970,Yeovil Town LFC,,,,,15707,Georgia Evans,11,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,15716,Emily Syme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e14c9289-e960-4997-a309-835d0a41709b,3015,2,26:30.4,71,30,136,0,19,Substitution,222,Villarreal,1,Regular Play,217,Barcelona,,,,,19757,Anderson Luís de Souza,15,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,11270,Eiður Smári Guðjohnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20be0616-b408-45e9-89b4-7fcc95bbb546,3038,2,26:32.8,71,32,149,0,19,Substitution,968,Arsenal WFC,1,Regular Play,972,West Ham United LFC,,,,,18155,Erin Simon,2,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,31553,Cecilie Redisch Kvamme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e1c6593-5ca6-4a3d-ac2e-762eb225b6b5,3337,2,26:32.8,71,32,122,0,19,Substitution,222,Villarreal,1,Regular Play,217,Barcelona,,,,,5487,Antoine Griezmann,24,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,30756,Anssumane Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9acde55c-2529-4280-bd37-dcf356ada57b,3467,2,26:33.9,71,33,147,0,19,Substitution,217,Barcelona,9,From Kick Off,217,Barcelona,,,,,5492,Samuel Yves Umtiti,5,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,6332,Thomas Vermaelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e708d391-d44e-49e3-b8d6-58500df04e50,2523,2,26:36.7,71,36,127,0,19,Substitution,970,Yeovil Town LFC,4,From Throw In,970,Yeovil Town LFC,,,,,19776,Monique Fischer,20,Left Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,15705,Emily Donovan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3d41b89-cef8-47d7-af47-6a03ba7d3ba3,2809,2,26:38.7,71,38,168,0,19,Substitution,911,Ukraine,4,From Throw In,915,Austria,,,,,8506,Konrad Laimer,21,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,8513,Stefan Ilsanker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200d68ec-38fb-4871-a0c3-62b112c2019c,2740,2,26:43.9,71,43,141,0,19,Substitution,221,Levante,8,From Keeper,221,Levante,,,,,23943,Rubén García Santos,24,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,12063,Issam El Adoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302699fe-0893-4f7f-8b89-db291a17eae0,3145,2,26:51.4,71,51,143,0,19,Substitution,217,Barcelona,4,From Throw In,207,Valencia,,,,,5741,Enzo Nicolás Pérez,15,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,6725,Zakaria Bakkali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574c4204-a138-41f7-8535-bd9bbc9f6372,2532,2,26:53.9,71,53,174,0,19,Substitution,24,Liverpool,1,Regular Play,24,Liverpool,,,,,15665,Michael Owen,24,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,15659,Emile Heskey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc2f6c5-5e7e-4b33-996e-3514bf8bf199,2614,2,27:00.6,72,0,153,0,19,Substitution,223,Málaga,1,Regular Play,217,Barcelona,,,,,22102,Adriano Correia Claro,6,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,6379,Sergi Roberto Carnicer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59e7b2f9-3a4d-4412-b32d-b935576c95b0,2618,2,27:00.7,72,0,139,0,19,Substitution,909,Turkey,1,Regular Play,909,Turkey,,,,,31042,Cengiz Umut Meraş,6,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,10826,Mert Müldür,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132e0db-b9e3-412b-97be-b1dc484de694,2996,2,27:15.1,72,15,140,,19,Substitution,789,Poland,9,From Kick Off,769,Colombia,,,,,5692,Juan Fernando Quintero Paniagua,19,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,5678,Jefferson Andrés Lerma Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46567c2e-9849-4b44-ad9e-274c5c034684,2814,2,27:23.1,72,23,159,0,19,Substitution,966,Liverpool WFC,1,Regular Play,966,Liverpool WFC,,,,,19418,Kirsty Linnett,23,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,15622,Leandra Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d72bd06-21d5-4f85-89ef-63fe22fb04c2,2745,2,27:27.5,72,27,150,0,19,Substitution,403,Almería,3,From Free Kick,217,Barcelona,,,,,4324,Daniel Alves da Silva,2,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,6758,Víctor Sánchez Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d57325b-bdbf-4fdf-be31-e5470546d4d6,3048,2,27:48.0,72,48,132,0,19,Substitution,213,Sevilla,1,Regular Play,217,Barcelona,,,,,11532,Jean-Clair Todibo,3,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,32480,Ronald Federico Araújo da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500dcf4b-5dc7-4a78-9d8a-1601ccbe1159,1729,2,27:54.6,72,54,179,0,19,Substitution,973,Bristol City WFC,8,From Keeper,973,Bristol City WFC,,,,,16388,Ella Rutherford,16,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,16380,Katie Rood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d879463f-f4d6-47dc-9961-0a3a98fbd88c,3015,2,28:06.3,73,6,123,0,19,Substitution,914,Italy,1,Regular Play,782,Belgium,,,,,4831,Nacer Chadli,8,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,7015,Dennis Praet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f21a3378-04f7-4e7a-b8fe-a32ad2b5bd17,2853,2,28:09.6,73,9,124,0,19,Substitution,968,Arsenal WFC,1,Regular Play,965,Brighton & Hove Albion WFC,,,,,19420,Fern Whelan,3,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,16397,Chloe Peplow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7b7471d-64b7-4404-bff5-3a9b0423e55d,2472,2,28:16.8,73,16,135,0,19,Substitution,780,Portugal,4,From Throw In,783,Uruguay,,,,,4319,Edinson Roberto Cavani Gómez,22,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,6351,Cristhian Ricardo Stuani Curbelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888d47b3-492b-46c4-bca5-001a1335804f,2666,2,28:19.3,73,19,161,0,19,Substitution,967,Everton LFC,1,Regular Play,967,Everton LFC,,,,,16386,Lucy Graham,9,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,15573,Abbey-Leigh Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86c77446-b15e-4c5c-b942-4da19ab95ed7,3178,2,28:19.5,73,19,121,0,19,Substitution,217,Barcelona,1,Regular Play,217,Barcelona,,,,,5211,Jordi Alba Ramos,6,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,6374,Nélson Cabral Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730e50e4-6228-4aac-a4ca-2b0acc85f1e6,2332,2,28:21.1,73,21,138,,19,Substitution,769,Colombia,1,Regular Play,787,Senegal,,,,,3404,Youssouf Sabaly,6,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,5674,Moussa Wagué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce081c5e-4d2e-4e63-86c9-8116fa6e1f07,2362,2,28:21.1,73,21,171,0,19,Substitution,972,West Ham United LFC,1,Regular Play,972,West Ham United LFC,,,,,18148,Lucienne Reichardt,10,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,18157,Brianna Visalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d453eda-5347-4076-a6a2-208473437845,2743,2,28:30.8,73,30,176,0,19,Substitution,965,Brighton & Hove Albion WFC,1,Regular Play,749,Tottenham Hotspur Women,,,,,31702,Rianna Dean,23,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,15564,Lucy Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586920f4-000d-47f0-88ad-cf26b9629327,2376,2,28:48.7,73,48,144,0,19,Substitution,972,West Ham United LFC,4,From Throw In,972,West Ham United LFC,,,,,18146,Leanne Kiernan,17,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,19896,Rosie Kmita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917283e-605b-4d38-9e92-0ca5f5718886,3359,2,28:51.8,73,51,178,0,19,Substitution,746,Manchester City WFC,1,Regular Play,969,Birmingham City WFC,,,,,15557,Emma Follis,21,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,19500,Sarah Emma Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803897b-d937-43e6-8e2a-0e97e318d4aa,2666,2,29:15.1,74,15,159,0,19,Substitution,217,Barcelona,7,From Goal Kick,1220,Recreativo Huelva,,,,,26643,Sebastián Ricardo Nayar,9,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,26641,Kanga Gauthier Akalé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad6409f7-ec2b-444b-88aa-c5595c083b1b,2924,2,29:16.1,74,16,127,,19,Substitution,776,Denmark,1,Regular Play,792,Australia,,,,,5486,Andrew Nabbout,23,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,5493,Tomi Jurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3c78046-1e8f-4921-bcf8-d4a7cb967f0a,2864,2,29:41.3,74,41,109,0,19,Substitution,772,Spain,4,From Throw In,790,Sweden,,,,,5612,Mikael Lustig,2,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,6358,Emil Krafth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47c9ab32-aa0d-4cce-b76b-d164c26ec510,2817,2,29:42.3,74,42,184,0,19,Substitution,761,Chicago Red Stars,7,From Goal Kick,761,Chicago Red Stars,,,,,4942,Arin Gilliland,6,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,4983,Brooke Elby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4651a6b5-7b76-475c-ae5b-5b38acf3129b,3142,2,29:42.5,74,42,155,0,19,Substitution,217,Barcelona,1,Regular Play,221,Levante,,,,,26398,Asier del Horno Cosgaya,5,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,6794,Gustavo Daniel Cabral Cáceres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b58a128-7a72-48e0-8573-d739003a6c31,2482,2,29:51.4,74,51,192,0,19,Substitution,967,Everton LFC,1,Regular Play,1475,Manchester United,,,,,31535,Jessica Sigsworth,13,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,32618,Martha Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b58a128-7a72-48e0-8573-d739003a6c31,2482,2,29:51.4,74,51,192,0,19,Substitution,967,Everton LFC,1,Regular Play,1475,Manchester United,,,,,31535,Jessica Sigsworth,13,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,32618,Martha Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3173751-2ac7-40e7-9a5a-0bb429de7bcd,2046,2,29:56.2,74,56,140,0,19,Substitution,857,Germany Women's,1,Regular Play,1213,Nigeria Women's,,,,,26157,Chinwendu Ihezuo,6,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,25463,Chinaza Uchendu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1138e66-7fa0-44a3-b69c-304d70fbb5b2,3236,2,30:00.2,75,0,126,0,19,Substitution,782,Belgium,2,From Corner,782,Belgium,,,,,23650,Jeremy Doku,18,Right Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,3457,Michy Batshuayi Tunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1138e66-7fa0-44a3-b69c-304d70fbb5b2,3236,2,30:00.2,75,0,126,0,19,Substitution,782,Belgium,2,From Corner,782,Belgium,,,,,23650,Jeremy Doku,18,Right Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,3457,Michy Batshuayi Tunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9b30ff2-5a1d-4160-98cb-f90eadf7b740,3048,2,30:04.0,75,3,149,0,19,Substitution,213,Sevilla,1,Regular Play,213,Sevilla,,,,,5470,Ivan Rakitić,19,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,6589,Geoffrey Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7c8c946-3c30-4c9d-a893-53210cc4da29,3524,2,30:05.3,75,5,153,0,19,Substitution,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,,,6320,Filipe Luís Kasmirski,21,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,25435,Elias Mendes Trindade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2e610a8-87f6-434e-b037-9d0bc43877dc,3114,2,30:14.2,75,14,174,0,19,Substitution,217,Barcelona,2,From Corner,1217,Racing Santander,,,,,26490,Mohamed Gasana Tchité,22,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,25889,Pablo Pinillos Caro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8b91a0f-12bb-40b2-a249-180dbe2b3515,3020,2,30:14.4,75,14,167,0,19,Substitution,217,Barcelona,7,From Goal Kick,395,Real Zaragoza,,,,,25274,Ricardo de Oliveira,24,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,25911,Óscar Javier González Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789586fe-1244-4674-ae90-567187809551,3372,2,30:21.1,75,21,150,0,19,Substitution,217,Barcelona,1,Regular Play,217,Barcelona,,,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,6998,Rafael Alcântara do Nascimento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e3c88e2-1841-4526-85b3-699b2e767a94,2462,2,30:23.3,75,23,148,,19,Substitution,797,Iran,1,Regular Play,788,Morocco,,,,,3302,Nordin Amrabat,2,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,5234,Sofyan Amrabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2611aeb-901b-4425-8667-4dcc4475f61f,2808,2,30:25.8,75,25,168,0,19,Substitution,217,Barcelona,4,From Throw In,217,Barcelona,,,,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,4913,Bojan Krkíc Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9ba4c3f-370c-4f43-9760-402d9acb708a,3204,2,30:31.8,75,31,125,0,19,Substitution,217,Barcelona,1,Regular Play,217,Barcelona,,,,,10802,André Filipe Tavares Gomes,13,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,6998,Rafael Alcântara do Nascimento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd55dbf1-7dff-4d5f-b6b9-92a2639a32f2,3713,2,30:33.0,75,32,165,0,19,Substitution,901,Real Valladolid,1,Regular Play,901,Real Valladolid,,,,,11291,Laureano Antonio Villa Suárez,19,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,23492,Stiven Ricardo Plaza Castillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84efc97a-07df-45c1-af7d-b2817aa7eca1,2950,2,30:39.4,75,39,134,0,19,Substitution,1049,Granada,1,Regular Play,1049,Granada,,,,,10488,Jon Miquel Toral Harper,13,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,21229,Sergi Samper Montaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934ee344-814c-4966-9d32-c97b0f62fe76,3003,2,30:39.8,75,39,124,0,19,Substitution,217,Barcelona,1,Regular Play,212,Atlético Madrid,,,,,19668,Augusto Matías Fernández,10,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Injury,6383,Thomas Teye Partey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c6c6c5b-7a4d-4dac-bd0e-1ea09b112f9a,3172,2,30:41.8,75,41,181,0,19,Substitution,967,Everton LFC,3,From Free Kick,967,Everton LFC,,,,,15570,Chloe Kelly,21,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,15573,Abbey-Leigh Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b6f504a-8d15-45c6-95a8-242ed07764af,3175,2,30:47.9,75,47,141,0,19,Substitution,966,Liverpool WFC,7,From Goal Kick,966,Liverpool WFC,,,,,15613,Rinsola Babajide,23,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,24238,Ashley Hodson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e815faf2-3a7d-4294-b41d-c51e06222d4f,3264,2,30:55.9,75,55,157,0,19,Substitution,782,Belgium,1,Regular Play,782,Belgium,,,,,3077,Jan Vertonghen,5,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Tactical,6332,Thomas Vermaelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
